Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
THIRD-300177,P,Coventry,Member,Female,Health & Wellness,35.31,5,8.49,187.15,18/07/2025,14:18:13,Debit Card,178.24,0.24,43.18,6.6
THIRD-300178,M,Nottingham,Member,Male,Frozen Foods,13.96,6,4.03,88.78,16/01/2025,19:24:12,Debit Card,84.55,0.1,8.53,7.3
THIRD-300179,P,Coventry,Member,Female,Personal Care,19.26,6,5.56,122.51,09/04/2025,15:38:35,Debit Card,116.68,0.21,24.74,6.0
THIRD-300180,N,Leicester,Normal,Female,Snacks,0.8,1,0.04,0.85,21/02/2025,18:29:16,Debit Card,0.81,0.17,0.14,5.9
THIRD-300181,M,Nottingham,Normal,Female,Dairy & Eggs,1.99,2,0.19,4.21,19/05/2025,11:41:27,Cash,4.01,0.07,0.29,7.5
THIRD-300182,M,Nottingham,Member,Female,Household,9.4,5,2.26,49.83,04/07/2025,11:52:40,Debit Card,47.46,0.19,9.11,7.6
THIRD-300183,M,Nottingham,Normal,Male,Household,18.8,6,5.42,119.6,04/07/2025,13:37:52,Credit Card,113.9,0.19,21.85,5.4
THIRD-300184,M,Nottingham,Member,Male,Personal Care,7.65,1,0.37,8.12,30/07/2025,14:54:33,Mobile Wallet,7.73,0.21,1.64,7.2
THIRD-300185,M,Nottingham,Member,Male,Household,19.51,9,8.44,186.14,23/09/2025,11:47:00,Debit Card,177.28,0.19,34.0,9.0
THIRD-300186,P,Coventry,Normal,Female,Beverages,14.49,5,3.48,76.79,08/12/2025,17:58:43,Debit Card,73.13,0.13,9.59,4.8
THIRD-300187,P,Coventry,Normal,Female,Health & Wellness,38.19,3,5.51,121.45,18/06/2025,19:36:09,Mobile Wallet,115.67,0.24,28.03,5.8
THIRD-300188,N,Leicester,Member,Male,Snacks,5.86,4,1.13,24.83,14/08/2025,10:19:01,Debit Card,23.65,0.17,4.06,6.3
THIRD-300189,M,Nottingham,Member,Female,Bakery,4.19,8,1.61,35.54,17/02/2025,10:55:16,Cash,33.85,0.11,3.76,7.3
THIRD-300190,M,Nottingham,Member,Female,Beverages,9.51,2,0.91,20.15,14/08/2025,17:26:14,Credit Card,19.19,0.13,2.52,8.1
THIRD-300191,N,Leicester,Member,Male,Dairy & Eggs,3.8,3,0.55,12.08,12/12/2025,14:24:13,Mobile Wallet,11.5,0.07,0.82,7.3
THIRD-300192,M,Nottingham,Normal,Female,Household,19.25,7,6.48,142.85,18/07/2025,12:10:22,Debit Card,136.05,0.19,26.1,5.4
THIRD-300193,M,Nottingham,Normal,Male,Frozen Foods,8.87,9,3.84,84.64,18/04/2025,19:20:43,Debit Card,80.61,0.1,8.14,4.8
THIRD-300194,M,Nottingham,Normal,Female,Frozen Foods,18.42,7,6.2,136.68,02/08/2025,17:14:22,Cash,130.17,0.1,13.14,7.0
THIRD-300195,M,Nottingham,Normal,Female,Snacks,3.32,1,0.16,3.52,31/03/2025,16:20:48,Debit Card,3.35,0.17,0.57,7.9
THIRD-300196,P,Coventry,Member,Male,Frozen Foods,14.26,8,5.48,120.92,04/08/2025,14:34:57,Mobile Wallet,115.16,0.1,11.63,5.2
THIRD-300197,M,Nottingham,Member,Male,Snacks,5.61,9,2.43,53.49,06/06/2025,10:43:16,Mobile Wallet,50.94,0.17,8.75,5.6
THIRD-300198,M,Nottingham,Normal,Female,Household,17.4,9,7.53,166.0,04/03/2025,14:17:04,Cash,158.1,0.19,30.33,6.0
THIRD-300199,P,Coventry,Normal,Male,Health & Wellness,30.15,8,11.6,255.7,17/05/2025,11:29:03,Mobile Wallet,243.52,0.24,59.0,6.6
THIRD-300200,P,Coventry,Member,Female,Dairy & Eggs,7.62,4,1.47,32.33,23/11/2025,19:10:58,Credit Card,30.79,0.07,2.17,7.9
THIRD-300201,P,Coventry,Member,Female,Dairy & Eggs,4.79,2,0.46,10.16,08/06/2025,18:12:04,Credit Card,9.68,0.07,0.69,6.8
THIRD-300202,N,Leicester,Normal,Male,Household,12.82,7,4.32,95.16,12/01/2025,15:34:23,Cash,90.63,0.19,17.38,6.5
THIRD-300203,P,Coventry,Member,Female,Household,9.4,9,4.07,89.7,07/06/2025,21:02:45,Cash,85.43,0.19,16.39,5.8
THIRD-300204,N,Leicester,Normal,Female,Dairy & Eggs,5.06,12,2.92,64.43,07/08/2025,18:39:10,Mobile Wallet,61.36,0.07,4.34,5.6
THIRD-300205,M,Nottingham,Member,Male,Dairy & Eggs,5.63,2,0.54,11.93,24/01/2025,13:56:44,Credit Card,11.36,0.07,0.81,7.0
THIRD-300206,N,Leicester,Member,Female,Fresh Produce,1.84,2,0.18,3.91,20/03/2025,16:20:57,Credit Card,3.72,0.08,0.3,4.8
THIRD-300207,M,Nottingham,Normal,Female,Fresh Produce,4.36,5,1.05,23.1,09/10/2025,10:25:11,Mobile Wallet,22.0,0.08,1.78,4.9
THIRD-300208,M,Nottingham,Normal,Female,Beverages,15.01,1,0.72,15.91,18/08/2025,11:31:32,Mobile Wallet,15.15,0.13,1.99,6.4
THIRD-300209,P,Coventry,Normal,Female,Fresh Produce,9.55,11,5.05,111.33,25/07/2025,11:52:47,Debit Card,106.03,0.08,8.56,6.3
THIRD-300210,P,Coventry,Normal,Male,Frozen Foods,19.48,10,9.37,206.5,31/12/2025,19:50:57,Cash,196.67,0.1,19.85,8.3
THIRD-300211,P,Coventry,Member,Male,Health & Wellness,24.62,8,9.47,208.77,08/02/2025,19:55:06,Credit Card,198.83,0.24,48.18,7.0
THIRD-300212,M,Nottingham,Member,Female,Personal Care,22.76,2,2.19,48.25,13/08/2025,21:14:44,Cash,45.95,0.21,9.74,6.6
THIRD-300213,M,Nottingham,Normal,Male,Household,26.52,6,7.65,168.68,26/12/2025,19:09:47,Mobile Wallet,160.65,0.19,30.81,5.2
THIRD-300214,M,Nottingham,Normal,Female,Baby Products,34.66,9,15.0,330.72,12/12/2025,18:09:28,Debit Card,314.97,0.18,57.23,7.4
THIRD-300215,M,Nottingham,Normal,Female,Health & Wellness,22.32,3,3.22,70.98,26/11/2025,10:46:43,Debit Card,67.6,0.24,16.38,5.5
THIRD-300216,P,Coventry,Normal,Female,Health & Wellness,11.22,1,0.54,11.9,26/01/2025,13:31:56,Debit Card,11.33,0.24,2.75,7.6
THIRD-300217,N,Leicester,Member,Male,Bakery,9.99,8,3.84,84.76,12/11/2025,13:54:45,Credit Card,80.72,0.11,8.97,4.9
THIRD-300218,N,Leicester,Normal,Male,Health & Wellness,10.84,4,2.08,45.95,05/12/2025,11:56:48,Debit Card,43.76,0.24,10.6,6.9
THIRD-300219,M,Nottingham,Member,Male,Beverages,13.58,11,7.18,158.38,08/08/2025,12:24:35,Credit Card,150.84,0.13,19.8,6.2
THIRD-300220,P,Coventry,Normal,Female,Bakery,7.56,7,2.54,56.1,14/02/2025,14:18:53,Credit Card,53.43,0.11,5.94,5.7
THIRD-300221,M,Nottingham,Member,Female,Dairy & Eggs,3.07,8,1.18,26.02,19/03/2025,15:26:10,Credit Card,24.78,0.07,1.75,7.3
THIRD-300222,P,Coventry,Normal,Female,Frozen Foods,6.65,1,0.32,7.05,28/12/2025,16:20:50,Debit Card,6.71,0.1,0.68,6.3
THIRD-300223,P,Coventry,Normal,Male,Fresh Produce,10.63,2,1.02,22.53,06/07/2025,14:55:22,Credit Card,21.46,0.08,1.74,6.3
THIRD-300224,P,Coventry,Member,Male,Household,16.63,11,8.79,193.91,28/12/2025,18:54:52,Cash,184.68,0.19,35.43,8.0
THIRD-300225,N,Leicester,Normal,Male,Health & Wellness,11.98,12,6.91,152.41,30/07/2025,21:01:15,Credit Card,145.15,0.24,35.17,7.1
THIRD-300226,M,Nottingham,Normal,Female,Health & Wellness,5.19,8,2.0,44.02,02/01/2025,11:31:53,Mobile Wallet,41.92,0.24,10.15,7.5
THIRD-300227,P,Coventry,Normal,Female,Dairy & Eggs,4.48,10,2.16,47.52,24/09/2025,16:40:12,Credit Card,45.26,0.07,3.2,4.7
THIRD-300228,P,Coventry,Normal,Female,Beverages,15.25,4,2.93,64.65,21/08/2025,15:19:27,Debit Card,61.57,0.13,8.08,6.9
THIRD-300229,P,Coventry,Normal,Female,Baby Products,22.84,5,5.49,121.05,17/11/2025,18:36:47,Credit Card,115.29,0.18,20.95,5.8
THIRD-300230,P,Coventry,Member,Male,Household,24.41,4,4.69,103.5,16/01/2025,16:07:50,Cash,98.57,0.19,18.91,5.6
THIRD-300231,N,Leicester,Member,Male,Dairy & Eggs,7.65,1,0.37,8.12,27/08/2025,16:45:01,Debit Card,7.73,0.07,0.55,5.6
THIRD-300232,N,Leicester,Member,Male,Beverages,9.06,4,1.74,38.41,03/10/2025,18:05:08,Credit Card,36.58,0.13,4.8,7.1
THIRD-300233,P,Coventry,Normal,Male,Baby Products,35.31,8,13.58,299.44,12/04/2025,21:14:18,Credit Card,285.18,0.18,51.82,6.3
THIRD-300234,M,Nottingham,Normal,Female,Household,13.29,1,0.64,14.09,11/07/2025,17:23:40,Credit Card,13.42,0.19,2.58,6.4
THIRD-300235,M,Nottingham,Member,Female,Dairy & Eggs,7.33,12,4.23,93.27,09/09/2025,14:27:53,Cash,88.83,0.07,6.28,7.6
THIRD-300236,N,Leicester,Normal,Male,Frozen Foods,14.08,6,4.06,89.56,06/12/2025,19:02:33,Mobile Wallet,85.3,0.1,8.61,8.1
THIRD-300237,M,Nottingham,Normal,Female,Household,16.16,7,5.44,119.93,03/12/2025,18:04:57,Debit Card,114.22,0.19,21.91,5.5
THIRD-300238,P,Coventry,Member,Female,Frozen Foods,13.68,4,2.63,57.99,29/04/2025,11:10:34,Credit Card,55.23,0.1,5.58,4.2
THIRD-300239,P,Coventry,Member,Male,Personal Care,10.59,5,2.54,56.11,11/03/2025,12:25:05,Credit Card,53.44,0.21,11.33,6.9
THIRD-300240,P,Coventry,Member,Female,Beverages,15.59,5,3.75,82.64,07/09/2025,14:33:30,Debit Card,78.7,0.13,10.32,7.3
THIRD-300241,P,Coventry,Normal,Female,Fresh Produce,4.19,1,0.2,4.44,18/11/2025,12:06:01,Cash,4.23,0.08,0.34,6.7
THIRD-300242,P,Coventry,Normal,Male,Frozen Foods,10.7,9,4.63,102.1,21/06/2025,09:54:59,Credit Card,97.24,0.1,9.82,6.2
THIRD-300243,N,Leicester,Normal,Male,Health & Wellness,35.77,8,13.76,303.32,29/11/2025,17:53:46,Debit Card,288.88,0.24,69.99,7.6
THIRD-300244,N,Leicester,Normal,Male,Personal Care,17.04,12,9.83,216.71,13/12/2025,20:31:01,Debit Card,206.39,0.21,43.76,6.4
THIRD-300245,N,Leicester,Member,Female,Household,13.69,2,1.32,29.02,01/05/2025,18:29:01,Debit Card,27.64,0.19,5.3,7.3
THIRD-300246,M,Nottingham,Normal,Female,Household,19.02,8,7.32,161.32,20/12/2025,17:33:47,Debit Card,153.64,0.19,29.47,6.4
THIRD-300247,P,Coventry,Normal,Female,Fresh Produce,4.21,4,0.81,17.86,08/07/2025,16:17:47,Credit Card,17.01,0.08,1.38,5.3
THIRD-300248,M,Nottingham,Member,Female,Baby Products,7.56,3,1.09,24.04,17/03/2025,17:46:27,Cash,22.9,0.18,4.17,6.9
THIRD-300249,P,Coventry,Member,Female,Beverages,15.58,2,1.5,33.03,17/12/2025,16:01:30,Debit Card,31.46,0.13,4.12,6.3
THIRD-300250,P,Coventry,Member,Male,Snacks,3.8,4,0.73,16.1,02/04/2025,17:39:41,Mobile Wallet,15.33,0.17,2.63,6.3
THIRD-300251,P,Coventry,Member,Female,Fresh Produce,8.29,6,2.39,52.72,18/09/2025,17:50:38,Cash,50.21,0.08,4.06,6.2
THIRD-300252,P,Coventry,Member,Female,Personal Care,8.24,9,3.56,78.58,06/09/2025,20:30:57,Credit Card,74.84,0.21,15.87,6.4
THIRD-300253,P,Coventry,Normal,Female,Health & Wellness,25.07,7,8.44,186.07,29/08/2025,18:00:55,Cash,177.21,0.24,42.93,7.3
THIRD-300254,M,Nottingham,Normal,Male,Health & Wellness,4.9,1,0.24,5.2,29/06/2025,16:04:35,Mobile Wallet,4.95,0.24,1.2,6.2
THIRD-300255,P,Coventry,Member,Male,Bakery,10.07,9,4.36,96.05,26/04/2025,08:58:30,Credit Card,91.48,0.11,10.15,6.8
THIRD-300256,M,Nottingham,Normal,Male,Personal Care,21.05,6,6.07,133.89,30/08/2025,13:24:46,Credit Card,127.51,0.21,27.03,6.3
THIRD-300257,N,Leicester,Member,Male,Bakery,4.48,4,0.86,19.01,25/01/2025,12:37:58,Credit Card,18.1,0.11,2.01,6.7
THIRD-300258,P,Coventry,Member,Male,Snacks,6.26,1,0.3,6.64,02/08/2025,11:59:50,Mobile Wallet,6.32,0.17,1.08,6.8
THIRD-300259,P,Coventry,Member,Female,Fresh Produce,8.06,2,0.78,17.09,17/06/2025,17:43:41,Debit Card,16.28,0.08,1.31,4.7
THIRD-300260,N,Leicester,Member,Male,Bakery,4.87,3,0.7,15.48,08/01/2025,14:18:24,Mobile Wallet,14.74,0.11,1.63,6.5
THIRD-300261,M,Nottingham,Normal,Female,Health & Wellness,17.79,3,2.57,56.6,30/06/2025,18:42:15,Mobile Wallet,53.9,0.24,13.06,7.3
THIRD-300262,N,Leicester,Normal,Male,Snacks,5.77,1,0.28,6.12,03/05/2025,19:43:58,Cash,5.83,0.17,1.0,4.7
THIRD-300263,P,Coventry,Member,Male,Fresh Produce,3.98,7,1.34,29.56,29/10/2025,20:10:53,Mobile Wallet,28.15,0.08,2.27,6.9
THIRD-300264,P,Coventry,Normal,Male,Health & Wellness,19.08,12,11.01,242.77,07/12/2025,17:44:00,Credit Card,231.21,0.24,56.02,4.4
THIRD-300265,M,Nottingham,Member,Female,Beverages,4.45,8,1.71,37.75,05/04/2025,19:54:49,Credit Card,35.95,0.13,4.72,5.9
THIRD-300266,M,Nottingham,Normal,Male,Dairy & Eggs,5.63,3,0.81,17.89,14/04/2025,21:57:38,Credit Card,17.04,0.07,1.21,5.8
THIRD-300267,P,Coventry,Member,Male,Personal Care,29.75,2,2.86,63.08,08/08/2025,16:47:53,Debit Card,60.08,0.21,12.74,7.3
THIRD-300268,P,Coventry,Member,Female,Snacks,3.58,5,0.86,18.96,28/06/2025,11:42:44,Credit Card,18.06,0.17,3.1,6.9
THIRD-300269,P,Coventry,Member,Female,Beverages,3.47,1,0.17,3.69,18/05/2025,19:24:34,Mobile Wallet,3.51,0.13,0.46,6.2
THIRD-300270,N,Leicester,Member,Male,Baby Products,23.6,3,3.4,75.04,12/12/2025,15:49:27,Credit Card,71.47,0.18,12.99,6.7
THIRD-300271,M,Nottingham,Member,Male,Snacks,1.97,9,0.85,18.75,16/04/2025,11:03:53,Mobile Wallet,17.86,0.17,3.06,6.9
THIRD-300272,M,Nottingham,Normal,Female,Snacks,5.01,8,1.93,42.51,13/10/2025,13:45:40,Cash,40.49,0.17,6.95,6.5
THIRD-300273,M,Nottingham,Member,Female,Dairy & Eggs,9.02,2,0.87,19.12,04/11/2025,12:13:46,Mobile Wallet,18.21,0.07,1.28,5.2
THIRD-300274,N,Leicester,Normal,Male,Beverages,13.63,6,3.93,86.72,24/07/2025,18:15:45,Credit Card,82.59,0.13,10.84,5.6
THIRD-300275,P,Coventry,Member,Male,Snacks,6.28,6,1.81,39.95,02/02/2025,14:49:34,Credit Card,38.05,0.17,6.53,6.1
THIRD-300276,M,Nottingham,Member,Female,Bakery,10.42,12,6.01,132.56,28/06/2025,11:19:06,Debit Card,126.25,0.11,14.02,8.3
THIRD-300277,M,Nottingham,Member,Male,Household,21.84,3,3.15,69.46,24/12/2025,10:43:18,Mobile Wallet,66.15,0.19,12.69,8.3
THIRD-300278,N,Leicester,Normal,Male,Baby Products,30.52,2,2.94,64.72,01/03/2025,14:02:52,Debit Card,61.64,0.18,11.2,6.9
THIRD-300279,N,Leicester,Member,Female,Fresh Produce,4.82,1,0.23,5.1,03/07/2025,18:54:20,Mobile Wallet,4.86,0.08,0.39,6.2
THIRD-300280,P,Coventry,Member,Male,Health & Wellness,20.32,1,0.98,21.55,22/02/2025,09:25:36,Mobile Wallet,20.52,0.24,4.97,5.7
THIRD-300281,M,Nottingham,Normal,Male,Personal Care,19.38,1,0.93,20.54,15/02/2025,18:00:49,Cash,19.56,0.21,4.14,5.6
THIRD-300282,P,Coventry,Member,Female,Bakery,5.22,8,2.01,44.28,08/07/2025,19:18:02,Debit Card,42.17,0.11,4.69,7.8
THIRD-300283,M,Nottingham,Normal,Female,Baby Products,23.4,8,9.0,198.45,12/02/2025,09:50:21,Credit Card,189.0,0.18,34.34,4.6
THIRD-300284,M,Nottingham,Normal,Male,Fresh Produce,11.46,8,4.41,97.2,27/11/2025,19:57:13,Debit Card,92.57,0.08,7.47,4.8
THIRD-300285,P,Coventry,Normal,Male,Personal Care,2.89,2,0.28,6.13,12/08/2025,11:13:05,Mobile Wallet,5.84,0.21,1.24,6.8
THIRD-300286,N,Leicester,Normal,Female,Snacks,4.23,5,1.02,22.44,01/08/2025,14:58:20,Cash,21.37,0.17,3.67,8.2
THIRD-300287,M,Nottingham,Member,Female,Personal Care,25.89,1,1.24,27.44,03/06/2025,15:11:10,Debit Card,26.13,0.21,5.54,6.2
THIRD-300288,P,Coventry,Normal,Male,Snacks,3.13,3,0.45,9.95,12/07/2025,16:42:53,Credit Card,9.48,0.17,1.63,7.4
THIRD-300289,P,Coventry,Normal,Male,Snacks,3.62,4,0.7,15.35,08/07/2025,16:16:57,Debit Card,14.62,0.17,2.51,6.3
THIRD-300290,N,Leicester,Member,Female,Household,16.54,6,4.77,105.18,20/06/2025,14:24:56,Debit Card,100.17,0.19,19.22,8.7
THIRD-300291,P,Coventry,Member,Female,Bakery,2.76,3,0.4,8.77,03/03/2025,14:00:10,Debit Card,8.35,0.11,0.92,6.7
THIRD-300292,M,Nottingham,Member,Male,Dairy & Eggs,2.43,2,0.23,5.16,20/07/2025,18:10:12,Cash,4.91,0.07,0.35,6.1
THIRD-300293,P,Coventry,Member,Male,Health & Wellness,39.32,6,11.34,250.11,17/01/2025,11:18:16,Debit Card,238.2,0.24,57.72,7.4
THIRD-300294,M,Nottingham,Normal,Male,Bakery,3.65,4,0.7,15.48,11/06/2025,12:43:34,Credit Card,14.74,0.11,1.63,6.8
THIRD-300295,P,Coventry,Normal,Male,Household,19.58,5,4.71,103.8,19/03/2025,12:31:31,Debit Card,98.86,0.19,18.96,5.6
THIRD-300296,N,Leicester,Member,Male,Bakery,8.07,5,1.94,42.78,04/07/2025,15:38:39,Credit Card,40.74,0.11,4.53,7.4
THIRD-300297,M,Nottingham,Member,Female,Personal Care,24.46,6,7.06,155.59,12/11/2025,16:48:29,Credit Card,148.18,0.21,31.42,7.2
THIRD-300298,N,Leicester,Member,Female,Baby Products,26.66,3,3.84,84.77,17/04/2025,14:10:11,Mobile Wallet,80.73,0.18,14.67,7.4
THIRD-300299,N,Leicester,Member,Female,Dairy & Eggs,5.84,1,0.28,6.2,25/12/2025,09:09:07,Debit Card,5.9,0.07,0.41,7.3
THIRD-300300,N,Leicester,Member,Female,Fresh Produce,8.89,7,2.99,65.98,09/06/2025,15:21:54,Debit Card,62.84,0.08,5.08,6.6
THIRD-300301,M,Nottingham,Member,Female,Health & Wellness,24.51,9,10.61,233.88,26/08/2025,13:09:11,Credit Card,222.74,0.24,53.96,5.9
THIRD-300302,N,Leicester,Normal,Male,Snacks,5.25,6,1.52,33.41,01/09/2025,10:31:50,Mobile Wallet,31.82,0.17,5.46,7.7
THIRD-300303,P,Coventry,Normal,Male,Bakery,1.57,3,0.23,5.0,26/08/2025,21:12:55,Debit Card,4.76,0.11,0.53,4.3
THIRD-300304,N,Leicester,Normal,Male,Bakery,1.78,9,0.77,16.97,31/05/2025,18:01:22,Cash,16.16,0.11,1.79,6.9
THIRD-300305,M,Nottingham,Member,Male,Personal Care,21.25,12,12.26,270.29,27/08/2025,14:29:47,Mobile Wallet,257.42,0.21,54.57,7.6
THIRD-300306,M,Nottingham,Member,Male,Baby Products,23.38,1,1.12,24.78,15/07/2025,17:16:54,Cash,23.6,0.18,4.29,6.3
THIRD-300307,P,Coventry,Normal,Female,Bakery,3.76,6,1.09,23.95,30/04/2025,14:27:34,Debit Card,22.81,0.11,2.53,7.2
THIRD-300308,M,Nottingham,Member,Female,Health & Wellness,37.9,1,1.82,40.17,23/12/2025,13:23:40,Debit Card,38.26,0.24,9.28,6.8
THIRD-300309,N,Leicester,Normal,Male,Baby Products,24.11,10,11.59,255.56,13/12/2025,14:58:21,Debit Card,243.39,0.18,44.22,5.3
THIRD-300310,P,Coventry,Member,Male,Beverages,2.67,2,0.26,5.67,07/11/2025,19:24:57,Cash,5.4,0.13,0.71,7.4
THIRD-300311,M,Nottingham,Normal,Male,Household,6.83,8,2.63,57.95,31/03/2025,17:34:31,Credit Card,55.19,0.19,10.59,5.9
THIRD-300312,P,Coventry,Normal,Female,Personal Care,7.94,2,0.76,16.82,24/12/2025,16:53:08,Debit Card,16.02,0.21,3.39,6.9
THIRD-300313,N,Leicester,Normal,Female,Personal Care,13.62,8,5.24,115.54,26/10/2025,18:03:46,Credit Card,110.04,0.21,23.33,5.0
THIRD-300314,N,Leicester,Member,Female,Bakery,4.45,4,0.86,18.88,08/07/2025,21:51:33,Cash,17.98,0.11,1.99,7.0
THIRD-300315,N,Leicester,Member,Female,Frozen Foods,8.13,9,3.52,77.6,28/03/2025,17:29:41,Debit Card,73.9,0.1,7.46,5.6
THIRD-300316,N,Leicester,Normal,Female,Fresh Produce,7.43,9,3.21,70.84,13/03/2025,14:26:54,Cash,67.47,0.08,5.45,4.9
THIRD-300317,N,Leicester,Member,Male,Beverages,5.99,7,2.02,44.46,21/03/2025,12:39:36,Mobile Wallet,42.34,0.13,5.55,6.9
THIRD-300318,M,Nottingham,Normal,Male,Personal Care,16.07,2,1.54,34.06,18/05/2025,14:18:46,Mobile Wallet,32.44,0.21,6.88,6.8
THIRD-300319,P,Coventry,Member,Female,Household,18.69,1,0.9,19.81,10/11/2025,19:52:58,Credit Card,18.87,0.19,3.61,6.6
THIRD-300320,M,Nottingham,Normal,Male,Baby Products,11.38,2,1.09,24.12,08/04/2025,13:13:19,Credit Card,22.97,0.18,4.18,6.5
THIRD-300321,P,Coventry,Member,Female,Fresh Produce,5.42,7,1.82,40.2,08/06/2025,17:59:08,Mobile Wallet,38.29,0.08,3.1,7.7
THIRD-300322,M,Nottingham,Normal,Male,Health & Wellness,28.29,2,2.72,59.98,14/01/2025,09:53:05,Debit Card,57.12,0.24,13.84,7.4
THIRD-300323,M,Nottingham,Normal,Female,Fresh Produce,4.93,5,1.19,26.13,20/06/2025,17:30:29,Debit Card,24.88,0.08,2.01,5.7
THIRD-300324,P,Coventry,Normal,Female,Bakery,3.88,7,1.31,28.79,16/06/2025,15:19:21,Credit Card,27.42,0.11,3.04,8.0
THIRD-300325,M,Nottingham,Member,Female,Frozen Foods,16.38,10,7.88,173.65,05/05/2025,21:04:30,Debit Card,165.38,0.1,16.7,7.6
THIRD-300326,M,Nottingham,Member,Male,Personal Care,3.53,2,0.34,7.48,21/04/2025,17:12:10,Credit Card,7.12,0.21,1.51,6.6
THIRD-300327,M,Nottingham,Normal,Female,Household,12.67,4,2.44,53.72,25/08/2025,18:18:57,Debit Card,51.16,0.19,9.82,5.0
THIRD-300328,N,Leicester,Normal,Female,Dairy & Eggs,3.35,1,0.16,3.55,18/02/2025,13:40:39,Debit Card,3.38,0.07,0.24,6.6
THIRD-300329,P,Coventry,Member,Female,Bakery,2.68,7,0.9,19.91,07/11/2025,12:26:10,Credit Card,18.96,0.11,2.11,8.6
THIRD-300330,P,Coventry,Normal,Female,Beverages,5.93,6,1.71,37.71,02/12/2025,21:11:26,Debit Card,35.91,0.13,4.72,4.9
THIRD-300331,M,Nottingham,Normal,Male,Baby Products,12.39,10,5.96,131.31,21/03/2025,15:26:24,Mobile Wallet,125.06,0.18,22.73,6.0
THIRD-300332,M,Nottingham,Member,Male,Personal Care,18.0,6,5.19,114.5,29/03/2025,09:55:27,Debit Card,109.05,0.21,23.12,7.4
THIRD-300333,N,Leicester,Normal,Female,Bakery,5.23,1,0.25,5.54,25/10/2025,12:00:01,Cash,5.28,0.11,0.58,4.7
THIRD-300334,N,Leicester,Normal,Male,Beverages,4.53,11,2.4,52.88,12/01/2025,17:22:23,Cash,50.36,0.13,6.6,6.9
THIRD-300335,P,Coventry,Normal,Male,Dairy & Eggs,8.24,2,0.79,17.46,09/06/2025,20:32:32,Mobile Wallet,16.63,0.07,1.18,6.8
THIRD-300336,N,Leicester,Normal,Male,Health & Wellness,31.84,5,7.66,168.8,04/11/2025,20:10:57,Credit Card,160.76,0.24,38.94,7.0
THIRD-300337,M,Nottingham,Member,Female,Personal Care,21.41,8,8.24,181.61,09/04/2025,09:21:23,Cash,172.96,0.21,36.67,6.8
THIRD-300338,M,Nottingham,Normal,Male,Household,22.8,12,13.15,290.0,11/12/2025,14:43:24,Mobile Wallet,276.19,0.19,52.98,5.2
THIRD-300339,N,Leicester,Member,Female,Personal Care,23.11,6,6.67,146.99,14/12/2025,16:43:28,Mobile Wallet,139.99,0.21,29.68,7.5
THIRD-300340,P,Coventry,Normal,Female,Household,7.83,1,0.38,8.31,23/03/2025,18:29:47,Mobile Wallet,7.91,0.19,1.52,6.6
THIRD-300341,P,Coventry,Normal,Female,Beverages,10.37,2,1.0,21.99,29/04/2025,10:38:50,Debit Card,20.94,0.13,2.75,5.7
THIRD-300342,N,Leicester,Member,Female,Health & Wellness,35.78,2,3.44,75.85,18/02/2025,11:44:51,Debit Card,72.24,0.24,17.5,8.2
THIRD-300343,N,Leicester,Member,Female,Snacks,1.75,6,0.5,11.11,25/12/2025,15:52:32,Mobile Wallet,10.58,0.17,1.81,8.7
THIRD-300344,M,Nottingham,Member,Male,Health & Wellness,7.24,10,3.48,76.73,18/11/2025,12:44:11,Credit Card,73.08,0.24,17.7,6.5
THIRD-300345,P,Coventry,Member,Male,Health & Wellness,26.94,5,6.48,142.78,29/04/2025,11:29:03,Debit Card,135.98,0.24,32.94,7.4
THIRD-300346,P,Coventry,Member,Female,Dairy & Eggs,4.06,5,0.98,21.5,14/11/2025,11:39:49,Cash,20.48,0.07,1.45,6.4
THIRD-300347,N,Leicester,Normal,Female,Beverages,3.02,2,0.29,6.39,18/05/2025,16:12:43,Debit Card,6.09,0.13,0.8,8.3
THIRD-300348,N,Leicester,Member,Male,Frozen Foods,14.76,1,0.71,15.65,17/05/2025,14:28:14,Debit Card,14.9,0.1,1.51,5.2
THIRD-300349,M,Nottingham,Normal,Female,Beverages,4.6,4,0.88,19.49,13/11/2025,10:43:31,Mobile Wallet,18.56,0.13,2.44,8.4
THIRD-300350,M,Nottingham,Member,Female,Frozen Foods,4.57,2,0.44,9.68,05/01/2025,18:43:11,Debit Card,9.22,0.1,0.93,4.9
THIRD-300351,P,Coventry,Member,Female,Dairy & Eggs,8.73,3,1.26,27.75,29/07/2025,10:03:10,Credit Card,26.43,0.07,1.87,7.9
THIRD-300352,P,Coventry,Member,Male,Health & Wellness,4.48,10,2.16,47.52,07/09/2025,19:25:11,Credit Card,45.26,0.24,10.96,6.8
THIRD-300353,M,Nottingham,Normal,Female,Fresh Produce,3.7,8,1.42,31.4,27/08/2025,18:46:51,Cash,29.9,0.08,2.42,7.9
THIRD-300354,N,Leicester,Normal,Female,Beverages,7.02,1,0.34,7.44,12/08/2025,20:16:39,Credit Card,7.09,0.13,0.93,7.9
THIRD-300355,P,Coventry,Normal,Male,Beverages,6.69,3,0.96,21.26,19/02/2025,11:52:23,Credit Card,20.25,0.13,2.66,7.6
